citta,codiceFiscale,cognome,eta,nome,precedenti,ruolo,sesso
Palermo,47M5GB8CTT3CC7OP,Gorick,51,Weston,false,Vittima,Femminile
Genoa,6IU97S822FHAI5ME,Thresh,58,Farris,true,Criminale,Femminile
Bologna,S101P704244Y332Y,O'Kynsillaghe,56,Winonah,true,Criminale,Femminile
Bologna,9R7BVJ7YY2618AJ4,Dodsley,70,Izak,false,Criminale,Maschile
Turin,XQ81Z8KJ9Q0K94SD,Michelet,83,Wolfie,false,Criminale,Maschile
Bologna,KMYNRQ135760UNJ3,McPeice,62,Florence,false,Vittima,Maschile
Florence,P0FP63N80E8H97CK,Dockerty,87,Andi,false,Vittima,Maschile
Naples,76ETF073MM75Y9SU,Horry,50,Virgie,true,Vittima,Femminile
Milan,24C3IJ3EM74FZ79J,Rabley,81,Allie,false,Vittima,Maschile
Florence,3Z85DO8HS9F4H090,Tomczynski,38,Neill,false,Vittima,Femminile
Bologna,O35M8JX95FIIA797,Lacroux,15,Coriss,true,Criminale,Femminile
Palermo,W62J164Q1888Z47O,Quail,51,Walt,true,Criminale,Maschile
Milan,QRG3F315V2MDOS8U,Letterick,35,Clarine,true,Criminale,Maschile
Venice,3265V0Z8YE3TZI7P,Paramore,37,Gloria,false,Vittima,Femminile
Verona,SEYU238RT9YXK547,Bardell,43,Osbert,true,Vittima,Femminile
Turin,M0X025S8I6GSLMKY,MacGiolla Pheadair,45,Reinaldos,true,Criminale,Femminile
Verona,90I40QB719E17JFJ,MacLise,82,Aguistin,false,Vittima,Maschile
Florence,6CU1H69OMJRE76S5,Simmens,48,Ursa,true,Vittima,Maschile
Turin,1FS36X33ZNLYO331,Newvell,85,Emiline,true,Vittima,Femminile
Venice,6OXQ6T14722TJL27,Keane,19,Cori,true,Criminale,Femminile
Milan,RM3SD39475FM0B4J,Burbury,76,Jacquetta,true,Vittima,Femminile
Verona,SB1KA64KZW1735GZ,Schottli,58,Siana,false,Criminale,Femminile
Naples,A32YJL0KW076AIO2,Zisneros,65,Ramonda,true,Vittima,Femminile
Bologna,8SAH32F89Y50240N,Jarlmann,42,Audi,false,Vittima,Maschile
Milan,68S40GGK134RT0YH,Sansome,71,Allina,true,Criminale,Maschile
Venice,FT3J8LEB3E9E5163,Glassopp,30,Rikki,true,Vittima,Maschile
Verona,66345K89V23TU7F3,Lawler,57,Shoshanna,true,Vittima,Femminile
Naples,5GA614W33P625D7C,Zorener,45,Pattie,false,Criminale,Femminile
Verona,L04GL00QDKN0NK2H,Grinikhinov,26,Elna,true,Criminale,Maschile
Genoa,R929H6IA970DXYYO,Pearn,49,Marijn,true,Vittima,Maschile
Milan,C5U9616SR240OL39,Elliff,22,Duffy,true,Criminale,Femminile
Bologna,39M2860JWERCMHCA,Bubear,51,Chere,false,Vittima,Femminile
Palermo,44KY42K295W5IA6J,Dibson,81,Colver,false,Criminale,Maschile
Verona,S2F84D02P79QC54U,Dacres,47,Fabien,false,Criminale,Maschile
Turin,78CF0W48FJV307QB,Espinel,67,Theadora,false,Criminale,Maschile
Milan,C1J63RBQ20L3Q4SN,Spellworth,81,Taddeo,true,Vittima,Femminile
Naples,8P1XH0WV822A676V,Newhouse,40,Kimberly,true,Vittima,Femminile
Bologna,EF7A61WYH74HEU66,Reinisch,45,Lannie,true,Criminale,Femminile
Naples,89OQ471M8L327F66,Paxman,90,Billi,true,Criminale,Femminile
Milan,5X7OOQYG515VW89T,Rivitt,88,Jourdain,false,Criminale,Femminile
Naples,16WE7FXOVRDK4E9H,Zelland,85,Sutton,true,Criminale,Femminile
Genoa,F8Y2P0H3WM73T07I,Eckersall,33,Prisca,false,Vittima,Femminile
Rome,J9R27D9M338W6X87,Guard,47,Lilli,false,Vittima,Femminile
Milan,E8UAS99U95WTMI8J,Rentz,54,Kippy,false,Criminale,Femminile
Naples,KI4ZS01M7DA82Y95,Shildrick,36,Caryl,true,Vittima,Femminile
Palermo,3T1408G7Q1ZC8ANY,Janaud,80,Ramona,true,Criminale,Femminile
Rome,1697ROE554832M08,Tiner,15,Tan,false,Criminale,Maschile
Turin,311MG339029LC8B1,Gilbank,23,Fritz,false,Criminale,Femminile
Bologna,ERLRM70K4S193ZW6,Eykelbosch,43,Delmore,false,Vittima,Femminile
Palermo,513VHCXF847RWKAA,Consadine,36,Archaimbaud,false,Criminale,Maschile
Florence,1P16C6ZBR5431FRH,Barstowk,23,Wally,false,Vittima,Femminile
Bologna,0FY1S4683S2774YU,Thorns,82,Marve,true,Vittima,Femminile
Milan,VAW18VD1F0KXNWO9,Simister,31,Venita,false,Vittima,Maschile
Rome,7G9IR4N92KYH7Q6I,Matschke,84,Kristel,true,Criminale,Maschile
Naples,3007QO26J4NW3WPY,Groome,49,Beverley,true,Criminale,Femminile
Verona,91F709TKKU90031H,Gehringer,53,Bride,false,Vittima,Femminile
Bologna,3SVU47U51NO5TYN8,Fraczek,63,Daniel,false,Criminale,Femminile
Florence,65K313D63174NINT,Keave,65,Janela,false,Criminale,Maschile
Genoa,PV3Q27WEGEGJIABF,Puttergill,85,Karita,false,Vittima,Maschile
Genoa,6NRUM12W4S521191,Offen,36,Byron,false,Criminale,Femminile
Milan,91XEO65OV9NE85W6,Fishleigh,29,Billie,true,Criminale,Maschile
Bologna,76Y1HYFIFEJ10996,Drawmer,54,Karolina,false,Vittima,Maschile
Verona,89IXXI6RPQ785D58,Gilbank,57,Ardelle,true,Criminale,Femminile
Genoa,84PP4H751QGIU6IM,Danks,37,Dilan,true,Criminale,Femminile
Turin,R2K1MP5M352YOP52,Horsburgh,69,Chanda,true,Vittima,Maschile
Palermo,8CHLLD5O68RVPO6M,MacCostigan,83,Marina,true,Criminale,Maschile
Turin,HX99S32T8951GF3Q,Joselevitch,62,Hanan,false,Vittima,Maschile
Genoa,51BLJI291DKE4D30,Keenor,80,Jammie,false,Vittima,Femminile
Bologna,75Q86F330GZ7GUA5,Forrestall,48,Malanie,false,Vittima,Femminile
Florence,346C6BHS2E1M3K22,Stoltz,79,Edan,false,Vittima,Maschile
Verona,D242BLP6QH5Q8G0J,Wisniowski,68,Freeman,false,Criminale,Maschile
Turin,1F2RUF74PJ5YT7T8,Carcas,26,Parker,true,Vittima,Femminile
Venice,HH0FQA7LEMV603P1,Velasquez,58,Stacie,false,Vittima,Maschile
Milan,O06R25GD61UIN372,Giovannazzi,27,Isadore,false,Vittima,Femminile
Verona,44B51A5R572DK9VC,Barette,75,Melodee,true,Criminale,Maschile
Venice,HKD1B820D00Y49NW,Amery,60,Rubina,true,Criminale,Maschile
Venice,Z419SZCNSG0BZ4XR,Cattenach,77,Norby,true,Vittima,Maschile
Milan,22WZWD4558A9AA42,Kelleher,37,Britt,false,Criminale,Femminile
Venice,D30SOSQ80A383LW3,Renouf,32,Lorrayne,false,Criminale,Maschile
Milan,6JA09SO406I66F8V,Hendricks,29,Darda,true,Criminale,Maschile
Bologna,8M10N4HKQC8773A6,Whorlton,83,Gusty,false,Vittima,Maschile
Florence,I3N5AN17J235SGPW,Kneel,32,Wat,false,Criminale,Femminile
Genoa,9L2R60SJHJBT5M10,Dargavel,63,Euell,false,Vittima,Maschile
Rome,S141OKZ6XM4F6YW4,Arnould,40,Elvis,false,Criminale,Femminile
Milan,8NG6FRB98W6Y8A76,Housegoe,26,Marja,false,Criminale,Femminile
Venice,YJ263CNGHJ4YF32O,Beaton,53,Idalina,false,Vittima,Maschile
Rome,G8FB0VR9Q5DSWGT0,Legat,82,Alden,false,Criminale,Femminile
Milan,3089KC8HKZAZ4M0L,Pehrsson,18,Manolo,false,Vittima,Maschile
Bologna,VN03BJ7KINZ5FVCD,Gimenez,18,Neal,true,Vittima,Maschile
Naples,21L4O170RP6U4PX3,Monketon,21,Sibelle,true,Criminale,Femminile
Turin,5139L4AHZY4192YS,Winyard,84,Ruby,false,Criminale,Femminile
Venice,UN1998U9R5LGEA9G,Coles,63,Uta,false,Criminale,Femminile
Rome,67LBVI6BR1K1JH12,Hinners,27,Bianca,false,Criminale,Femminile
Rome,9G09N463C78UR13K,Ladlow,22,Sheila,true,Criminale,Maschile
Florence,N2Q888792687G1V3,Claque,60,Shay,false,Vittima,Femminile
Milan,37P77CH93EO234A6,Aplin,65,Wilbert,false,Criminale,Maschile
Genoa,3D3U95H3E82JPMDT,Conroy,88,Nata,true,Vittima,Maschile
Milan,KT4G78Q2XX843E8I,Clew,75,Christoforo,true,Criminale,Maschile
Naples,1X9GB2G4KKQC9H98,Rastrick,25,Etheline,false,Vittima,Femminile
Florence,8595DC3V1OWOOT8D,Lawles,81,Gratiana,false,Criminale,Femminile
Milan,S4F9AD68V2J6A8SV,Chipps,81,Torry,true,Criminale,Femminile
Bologna,3D65S9LFY2Q124OI,Skoggins,84,Joella,false,Criminale,Maschile
Florence,P970RO471V204QX6,Landman,14,Nikolos,true,Vittima,Maschile
Naples,3AW9K091NJ4052KA,Sandars,56,Farra,false,Vittima,Maschile
Bologna,22YE2BA6597A16Y1,Slane,15,Wilfred,false,Criminale,Maschile
Naples,0RHK26IP92EAPFJJ,MacKaig,32,Binnie,true,Criminale,Femminile
Palermo,8861R9BVHNS23P40,Priestley,60,Elfreda,false,Vittima,Femminile
Verona,QC3E67C6J8216JXZ,Robertot,49,Sibyl,false,Criminale,Femminile
Naples,784ZFLC45G44OBBO,Wixey,84,Gianina,false,Criminale,Maschile
Naples,04FY034AJ8EC3DT2,Maylard,20,Crystal,false,Criminale,Femminile
Milan,T8709B3OQ508M2RM,Antal,56,Alf,true,Vittima,Maschile
Genoa,3U57B288F5NB675G,Morad,83,Farrel,true,Criminale,Maschile
Verona,XW942BP4764663L0,Alf,23,Hilly,false,Criminale,Femminile
Palermo,GA7KWG10P592564E,Comizzoli,74,Greg,true,Criminale,Maschile
Venice,151759K3U85X3X37,Guitonneau,61,Demetris,true,Vittima,Maschile
Palermo,5Z311LOA4W5UAL59,Shopcott,34,Merill,false,Vittima,Maschile
Verona,T6ZDLBCVH6OEU9VQ,Dickerson,42,Britni,false,Vittima,Femminile
Palermo,CSI14Z2MVNFP4MM8,Catterick,27,Brennan,true,Criminale,Femminile
Bologna,7LPBWS3Y6V541IVU,Christaeas,15,Sisely,false,Criminale,Femminile
Genoa,B6587I6112I4L434,Penner,61,Charissa,true,Vittima,Maschile
Verona,59RF02O466PY05G2,Adrien,88,Anitra,true,Vittima,Femminile
Bologna,O95GNNWJ1CE92R45,Ponceford,46,Auguste,false,Criminale,Femminile
Genoa,7X2Q82G072414KCI,Davidou,59,Terry,true,Vittima,Femminile
Turin,18S2OO584Q4BOAT1,Delacour,37,Barbe,false,Vittima,Maschile
Turin,G1132171ZG63KY0A,Freshwater,40,Christye,true,Vittima,Maschile
Venice,E80XKLV5Q7I1Q09K,Botham,45,Noe,false,Criminale,Femminile
Bologna,XX5KN620U4X6MREL,Rozycki,27,Flss,false,Vittima,Maschile
Naples,L50KT6HZDJP0BP8G,Lamp,66,Ariana,false,Criminale,Femminile
Turin,023T058Q8ECG13I1,Chinge de Hals,43,Maighdiln,true,Vittima,Femminile
Florence,AU6H8RWF90W5PQA2,Hyndley,16,Leonid,false,Vittima,Femminile
Naples,MN803GOCR47167RK,Marfell,77,Gerti,true,Vittima,Maschile
Bologna,42J138YNE4U3HFU0,Killgus,20,Griffin,true,Criminale,Maschile
Bologna,S4UO6N131IQXOLWQ,Pashler,69,Kali,true,Criminale,Femminile
Bologna,0L5U6Q3FELR32335,Capron,82,Rowe,false,Criminale,Maschile
Venice,W06U263V480I7V7B,Grubey,80,Brendon,false,Vittima,Femminile
Palermo,W67DB0K91G3M8KSC,Laugheran,14,Kristine,false,Criminale,Femminile
Naples,T1LYKDV5BBG04838,Giffon,66,Sophey,true,Criminale,Femminile
Genoa,JLBZ3W696EC8WQ6Z,Graffham,65,Lisetta,false,Vittima,Maschile
Milan,T440LN9WWDO19UHX,Battams,27,Gwen,false,Vittima,Femminile
Palermo,6C0FJG5NM8HFE7SB,Pauluzzi,41,Yvette,true,Vittima,Maschile
Milan,BSO6V9KW1K5G78CS,Foskett,64,Tabbie,false,Criminale,Maschile
Milan,X4C5IAA477X16166,Weatherall,88,Michelle,true,Vittima,Maschile
Palermo,P2SK87A4W764Y138,Bemrose,63,Georgeanne,false,Criminale,Femminile
Naples,A2JTK78655F232B1,Clothier,76,Ariana,false,Criminale,Femminile
Palermo,VMAC2BWNO1S31F8K,Gull,89,Raquela,false,Vittima,Maschile
Palermo,GRSKW2522NM8DHOI,Phillcock,49,Valma,true,Criminale,Femminile
Palermo,9P6048A754X384JB,McJerrow,62,Jessey,true,Criminale,Femminile
Bologna,5J9V1B7S5367EC3X,Bover,20,Randolph,true,Criminale,Maschile
Venice,W3G36Z72DP3T4816,Becket,34,Windy,false,Vittima,Femminile
Genoa,406896H3H8366U5G,Tredger,66,Freddy,true,Criminale,Maschile
Genoa,MK3P231E573M1U91,Venny,89,Thor,false,Criminale,Maschile
Verona,QM2F4A7K686ZE4X7,Tredgold,74,Odille,true,Vittima,Maschile
Bologna,QIPJN70N74M5K357,Fosdick,77,Krystal,true,Vittima,Maschile
